"","X1","pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher_1","fielder_2_1","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","barrel","gameID","abID","orderID","typeres"
"909",111518,"CU",2020-08-27,76.3,0.89,6.32,"Clayton Kershaw",663698,477132,NA,"swinging_strike_blocked",NA,NA,NA,NA,13,"null","R","R","L","SF","LAD","S","null","null",0,1,2020,-0.36,-1.36,-0.29,0.11,456781,NA,NA,1,2,"Bot",NA,NA,NA,NA,605131,NA,"null",-1.83585,-111.0801,-3.50078,-2.613286,22.4437,-42.81875,3.47,1.59,NA,NA,NA,0,NA,NA,631017,477132,605131,571970,621035,457759,608369,572041,641355,605141,0.89,"null","null","null","null","null","null","null",16,2,"Curveball",0,1,0,1,1,0,0,1,"Infield shift","Standard",0,"2020-08-27 LAD SF",236,3,"CU,SW"
"910",111526,"SL",2020-08-27,88.7,1.21,6.18,"Clayton Kershaw",663698,477132,"strikeout","swinging_strike",NA,NA,NA,NA,13,"Joey Bart strikes out swinging.","R","R","L","SF","LAD","S","2","null",0,2,2020,-0.44,0.6,-1.17,2,456781,NA,NA,1,2,"Bot",NA,NA,NA,NA,605131,NA,"null",-4.907355,-129.1896,-5.511862,-4.018066,24.03932,-24.52287,3.47,1.59,NA,NA,NA,0,NA,NA,631017,477132,605131,571970,621035,457759,608369,572041,641355,605141,1.21,"null","null","0.00","1","0","0","null",16,3,"Slider",0,1,0,1,1,0,0,1,"Infield shift","Standard",0,"2020-08-27 LAD SF",236,3,"SL,SW"
"911",111538,"SL",2020-08-27,89.2,1.26,6.26,"Clayton Kershaw",572073,477132,"field_out","hit_into_play",NA,NA,NA,NA,5,"Joey Rickard grounds out, third baseman Justin Turner to first baseman Max Muncy.","R","R","L","SF","LAD","X","5","ground_ball",0,0,2020,0.18,1,-0.25,2.27,456781,NA,NA,2,2,"Bot",97.83,169.18,NA,NA,605131,NA,"null",-4.103566,-129.8466,-5.922917,2.901156,26.08987,-19.84788,3.37,1.53,4,87.6,-35,0,NA,NA,631017,477132,605131,571970,621035,457759,608369,572041,641355,605141,1.26,"0.057","0.051","0.00","1","0","0","2",17,1,"Slider",0,1,0,1,1,0,0,1,"Infield shift","Standard",0,"2020-08-27 LAD SF",237,4,"SL,SW"
"912",111645,"SL",2020-08-27,87.4,1.59,6.29,"Clayton Kershaw",644433,477132,"field_out","hit_into_play",NA,NA,NA,NA,9,"Chadwick Tromp grounds out, third baseman Justin Turner to first baseman Max Muncy.","R","R","L","SF","LAD","X","5","ground_ball",0,0,2020,0.17,1.07,0.75,2.13,NA,NA,NA,0,3,"Bot",99.69,170.43,NA,NA,605131,NA,"null",-2.38313,-127.2841,-6.174271,2.247755,23.49656,-19.46883,3.39,1.58,6,87.7,-27,0,NA,NA,631017,477132,605131,571970,621035,457759,608369,572041,641355,605141,1.59,"0.071","0.064","0.00","1","0","0","2",22,1,"Slider",0,1,0,1,1,0,0,1,"Infield shift","Standard",0,"2020-08-27 LAD SF",238,5,"SL,SW"
"913",111647,"FF",2020-08-27,92,1.54,6.18,"Clayton Kershaw",573262,477132,NA,"called_strike",NA,NA,NA,NA,13,"null","R","L","L","SF","LAD","S","null","null",0,0,2020,-0.05,1.84,-0.94,2.13,NA,NA,NA,1,3,"Bot",NA,NA,NA,NA,605131,NA,"null",-6.158978,-133.4975,-8.311259,0.9203279,32.33973,-8.561243,3.21,1.55,NA,NA,NA,0,NA,NA,631017,477132,605131,571970,621035,457759,608369,572041,641355,605141,1.54,"null","null","null","null","null","null","null",23,1,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shift","Standard",0,"2020-08-27 LAD SF",239,6,"FF,CS"
"914",111658,"FF",2020-08-27,91.1,1.61,6.19,"Clayton Kershaw",573262,477132,NA,"ball",NA,NA,NA,NA,14,"null","R","L","L","SF","LAD","B","null","null",0,1,2020,0.6,1.84,1.47,1.95,NA,NA,NA,1,3,"Bot",NA,NA,NA,NA,605131,NA,"null",-1.630008,-132.3647,-8.629519,7.333325,31.35807,-8.900991,3.42,1.55,NA,NA,NA,0,NA,NA,631017,477132,605131,571970,621035,457759,608369,572041,641355,605141,1.61,"null","null","null","null","null","null","null",23,2,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shift","Standard",0,"2020-08-27 LAD SF",239,6,"FF,B"
"915",111665,"CU",2020-08-27,74.9,1.22,6.36,"Clayton Kershaw",573262,477132,NA,"ball",NA,NA,NA,NA,13,"null","R","L","L","SF","LAD","B","null","null",1,1,2020,-0.53,-1.13,-0.85,0.27,NA,NA,NA,1,3,"Bot",NA,NA,NA,NA,605131,NA,"null",-3.339362,-108.8676,-3.226403,-3.424646,23.59886,-40.56686,3.33,1.51,NA,NA,NA,0,NA,NA,631017,477132,605131,571970,621035,457759,608369,572041,641355,605141,1.22,"null","null","null","null","null","null","null",23,3,"Curveball",0,1,0,1,1,0,0,1,"Infield shift","Standard",0,"2020-08-27 LAD SF",239,6,"CU,B"
"916",111675,"FF",2020-08-27,91.3,1.51,6.14,"Clayton Kershaw",573262,477132,NA,"ball",NA,NA,NA,NA,9,"null","R","L","L","SF","LAD","B","null","null",2,1,2020,0.3,1.83,0.63,1.55,NA,NA,NA,1,3,"Bot",NA,NA,NA,NA,605131,NA,"null",-2.884159,-132.5835,-9.535534,4.198929,30.06904,-8.766985,3.21,1.49,NA,NA,NA,0,NA,NA,631017,477132,605131,571970,621035,457759,608369,572041,641355,605141,1.51,"null","null","null","null","null","null","null",23,4,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shift","Standard",0,"2020-08-27 LAD SF",239,6,"FF,B"
"917",111685,"FF",2020-08-27,92.2,1.44,6.18,"Clayton Kershaw",573262,477132,"field_out","hit_into_play",NA,NA,NA,NA,1,"Mike Yastrzemski grounds out, second baseman Chris Taylor to first baseman Max Muncy.","R","L","L","SF","LAD","X","4","ground_ball",3,1,2020,0.05,1.76,-0.3,2.87,NA,NA,NA,1,3,"Bot",160.63,138.4,NA,NA,605131,NA,"null",-4.509705,-134.0936,-6.383216,1.641581,32.26231,-9.761337,3.3,1.5,18,94.3,-8,0,NA,NA,631017,477132,605131,571970,621035,457759,608369,572041,641355,605141,1.44,"0.200","0.180","0.00","1","0","0","2",23,5,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shift","Standard",0,"2020-08-27 LAD SF",239,6,"FF,SW"
"918",111687,"CU",2020-08-27,75.1,1.2,6.38,"Clayton Kershaw",527038,477132,NA,"ball",NA,NA,NA,NA,13,"null","R","R","L","SF","LAD","B","null","null",0,0,2020,-0.33,-1.24,-0.57,0.29,NA,NA,NA,2,3,"Bot",NA,NA,NA,NA,605131,NA,"null",-3.073285,-109.3561,-3.220059,-2.082875,20.51466,-41.68223,3.35,1.63,NA,NA,NA,0,NA,NA,631017,477132,605131,571970,621035,457759,608369,572041,641355,605141,1.2,"null","null","null","null","null","null","null",24,1,"Curveball",0,1,0,1,1,0,0,1,"Infield shift","Standard",0,"2020-08-27 LAD SF",240,7,"CU,B"
"919",111701,"FF",2020-08-27,90.5,1.53,6.13,"Clayton Kershaw",527038,477132,NA,"called_strike",NA,NA,NA,NA,5,"null","R","R","L","SF","LAD","S","null","null",1,0,2020,-0.17,1.5,-0.09,2.73,NA,NA,NA,2,3,"Bot",NA,NA,NA,NA,605131,NA,"null",-3.688729,-131.8667,-5.838949,-1.308406,24.73052,-13.64163,3.25,1.64,NA,NA,NA,0,NA,NA,631017,477132,605131,571970,621035,457759,608369,572041,641355,605141,1.53,"null","null","null","null","null","null","null",24,2,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shift","Standard",0,"2020-08-27 LAD SF",240,7,"FF,CS"
"920",111703,"FF",2020-08-27,89.7,1.48,6.21,"Clayton Kershaw",527038,477132,NA,"called_strike",NA,NA,NA,NA,14,"null","R","R","L","SF","LAD","S","null","null",1,1,2020,-0.12,1.65,0.93,1.75,NA,NA,NA,2,3,"Bot",NA,NA,NA,NA,605131,NA,"null",-1.114691,-130.4307,-8.56048,-1.108198,25.94951,-11.74313,3.22,1.43,NA,NA,NA,0,NA,NA,631017,477132,605131,571970,621035,457759,608369,572041,641355,605141,1.48,"null","null","null","null","null","null","null",24,3,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shift","Standard",0,"2020-08-27 LAD SF",240,7,"FF,CS"
"921",111713,"SL",2020-08-27,88.6,1.39,6.18,"Clayton Kershaw",527038,477132,NA,"ball",NA,NA,NA,NA,13,"null","R","R","L","SF","LAD","B","null","null",1,2,2020,-0.33,0.81,-1.37,0.09,NA,NA,NA,2,3,"Bot",NA,NA,NA,NA,605131,NA,"null",-6.04004,-128.6382,-10.50715,-2.450123,25.76863,-21.16188,3.23,1.64,NA,NA,NA,0,NA,NA,631017,477132,605131,571970,621035,457759,608369,572041,641355,605141,1.39,"null","null","null","null","null","null","null",24,4,"Slider",0,1,0,1,1,0,0,1,"Standard","Standard",0,"2020-08-27 LAD SF",240,7,"SL,B"
"922",111720,"FF",2020-08-27,91.3,1.52,6.11,"Clayton Kershaw",527038,477132,"double","hit_into_play_no_out",NA,NA,NA,NA,12,"Wilmer Flores hits a ground-rule double (3) on a line drive down the left-field line.","R","R","L","SF","LAD","X","null","line_drive",2,2,2020,0.02,1.74,0.18,3.48,NA,NA,NA,2,3,"Bot",4.31,84.37,NA,NA,605131,NA,"null",-3.441989,-132.877,-4.479927,1.028478,28.96054,-10.77939,3.19,1.61,332,99,25,0,NA,NA,631017,477132,605131,571970,621035,457759,608369,572041,641355,605141,1.52,"0.529","0.711","1.25","1","1","1","6",24,5,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",1,"2020-08-27 LAD SF",240,7,"FF,SW"
"923",111727,"SL",2020-08-27,87.9,1.24,6.26,"Clayton Kershaw",446334,477132,NA,"ball",NA,NA,NA,NA,13,"null","R","R","L","SF","LAD","B","null","null",0,0,2020,-0.65,0.34,-1.16,1.94,NA,527038,NA,2,3,"Bot",NA,NA,NA,NA,605131,NA,"null",-4.4593,-127.9912,-5.12918,-6.362618,23.98965,-27.61019,3.67,1.75,NA,NA,NA,0,NA,NA,631017,477132,605131,571970,621035,457759,608369,572041,641355,605141,1.24,"null","null","null","null","null","null","null",25,1,"Slider",0,1,0,1,1,0,0,1,"Standard","Standard",0,"2020-08-27 LAD SF",241,8,"SL,B"
"924",111736,"SL",2020-08-27,89.4,1.3,6.23,"Clayton Kershaw",446334,477132,NA,"foul",NA,NA,NA,NA,8,"null","R","R","L","SF","LAD","S","null","null",1,0,2020,-0.21,0.98,-0.2,2.02,NA,527038,NA,2,3,"Bot",NA,NA,NA,NA,605131,NA,"null",-3.287505,-130.1777,-6.472984,-1.669845,26.63088,-19.88186,3.69,1.76,NA,NA,NA,0,NA,NA,631017,477132,605131,571970,621035,457759,608369,572041,641355,605141,1.3,"null","null","null","null","null","null","null",25,2,"Slider",0,1,0,1,1,0,0,1,"Standard","Standard",0,"2020-08-27 LAD SF",241,8,"SL,SW"
"925",111743,"CU",2020-08-27,74.4,0.95,6.38,"Clayton Kershaw",446334,477132,"field_out","hit_into_play",NA,NA,NA,NA,14,"Evan Longoria grounds out, shortstop Corey Seager to first baseman Max Muncy.","R","R","L","SF","LAD","X","6","ground_ball",1,1,2020,-0.11,-1.39,0.58,1.18,NA,527038,NA,2,3,"Bot",104.07,153.87,NA,NA,605131,NA,"null",-0.5670782,-108.3418,-0.9643414,-0.7484204,20.18613,-43.14756,3.69,1.76,7,72.3,-13,0,NA,NA,631017,477132,605131,571970,621035,457759,608369,572041,641355,605141,0.95,"0.100","0.090","0.00","1","0","0","2",25,3,"Curveball",0,1,0,1,1,0,0,1,"Standard","Standard",0,"2020-08-27 LAD SF",241,8,"CU,SW"
"926",112003,"FF",2020-08-27,88.3,1.61,6.13,"Clayton Kershaw",573131,477132,NA,"ball",NA,NA,NA,NA,13,"null","R","R","L","SF","LAD","B","null","null",0,0,2020,-0.09,1.65,-0.83,1.29,NA,NA,NA,0,4,"Bot",NA,NA,NA,NA,605131,NA,"null",-5.747903,-128.2614,-9.115118,0.167072,26.30873,-12.24228,3.38,1.59,NA,NA,NA,0,NA,NA,631017,477132,605131,571970,621035,457759,608369,572041,641355,605141,1.61,"null","null","null","null","null","null","null",34,1,"4-Seam Fastball",0,5,0,5,5,0,0,5,"Infield shift","Standard",0,"2020-08-27 LAD SF",242,9,"FF,B"
"927",112011,"SL",2020-08-27,86.8,1.62,6.27,"Clayton Kershaw",573131,477132,NA,"called_strike",NA,NA,NA,NA,8,"null","R","R","L","SF","LAD","S","null","null",1,0,2020,-0.36,0.79,0.08,1.99,NA,NA,NA,0,4,"Bot",NA,NA,NA,NA,605131,NA,"null",-2.967853,-126.3352,-5.715466,-3.314938,24.06113,-22.75806,3.39,1.66,NA,NA,NA,0,NA,NA,631017,477132,605131,571970,621035,457759,608369,572041,641355,605141,1.62,"null","null","null","null","null","null","null",34,2,"Slider",0,5,0,5,5,0,0,5,"Infield shift","Standard",0,"2020-08-27 LAD SF",242,9,"SL,CS"
"928",112019,"CU",2020-08-27,72.4,1.31,6.47,"Clayton Kershaw",573131,477132,NA,"ball",NA,NA,NA,NA,12,"null","R","R","L","SF","LAD","B","null","null",1,1,2020,-0.62,-1.33,0.13,4.45,NA,NA,NA,0,4,"Bot",NA,NA,NA,NA,605131,NA,"null",-1.290042,-105.1822,5.699107,-4.390374,17.87792,-43.22772,3.41,1.66,NA,NA,NA,0,NA,NA,631017,477132,605131,571970,621035,457759,608369,572041,641355,605141,1.31,"null","null","null","null","null","null","null",34,3,"Curveball",0,5,0,5,5,0,0,5,"Infield shift","Standard",0,"2020-08-27 LAD SF",242,9,"CU,B"
"929",112029,"SL",2020-08-27,88.4,1.6,6.16,"Clayton Kershaw",573131,477132,NA,"foul",NA,NA,NA,NA,8,"null","R","R","L","SF","LAD","S","null","null",2,1,2020,-0.44,0.78,-0.16,1.99,NA,NA,NA,0,4,"Bot",NA,NA,NA,NA,605131,NA,"null",-3.36995,-128.6958,-5.749973,-4.277836,25.6413,-22.54448,3.47,1.59,2,57,-39,0,NA,NA,631017,477132,605131,571970,621035,457759,608369,572041,641355,605141,1.6,"null","null","null","null","null","null","null",34,4,"Slider",0,5,0,5,5,0,0,5,"Infield shift","Standard",0,"2020-08-27 LAD SF",242,9,"SL,SW"
"930",112037,"CU",2020-08-27,73.6,1.09,6.45,"Clayton Kershaw",573131,477132,"field_out","hit_into_play",NA,NA,NA,NA,8,"Darin Ruf pops out to first baseman Max Muncy in foul territory.","R","R","L","SF","LAD","X","3","popup",2,2,2020,-0.43,-1.3,0.01,1.67,NA,NA,NA,0,4,"Bot",180.71,153.94,NA,NA,605131,NA,"null",-1.446519,-107.1681,-0.1829706,-3.102151,18.1433,-42.36121,3.47,1.59,170,75.8,60,0,NA,NA,631017,477132,605131,571970,621035,457759,608369,572041,641355,605141,1.09,"0.021","0.019","0.00","1","0","0","3",34,5,"Curveball",0,5,0,5,5,0,0,5,"Infield shift","Standard",0,"2020-08-27 LAD SF",242,9,"CU,SW"
"931",112040,"FF",2020-08-27,91,1.62,6.24,"Clayton Kershaw",456781,477132,NA,"ball",NA,NA,NA,NA,12,"null","R","R","L","SF","LAD","B","null","null",0,0,2020,-0.21,1.6,0.17,3.46,NA,NA,NA,1,4,"Bot",NA,NA,NA,NA,605131,NA,"null",-3.207659,-132.4589,-4.475925,-1.70545,29.52603,-12.60805,3.08,1.48,NA,NA,NA,0,NA,NA,631017,477132,605131,571970,621035,457759,608369,572041,641355,605141,1.62,"null","null","null","null","null","null","null",35,1,"4-Seam Fastball",0,5,0,5,5,0,0,5,"Standard","Standard",0,"2020-08-27 LAD SF",243,1,"FF,B"
"932",112049,"SL",2020-08-27,86.7,1.73,6.24,"Clayton Kershaw",456781,477132,NA,"called_strike",NA,NA,NA,NA,9,"null","R","R","L","SF","LAD","S","null","null",1,0,2020,-0.38,0.65,0.39,1.79,NA,NA,NA,1,4,"Bot",NA,NA,NA,NA,605131,NA,"null",-2.443284,-126.2886,-5.897866,-3.691725,21.63108,-24.32148,3.05,1.53,NA,NA,NA,0,NA,NA,631017,477132,605131,571970,621035,457759,608369,572041,641355,605141,1.73,"null","null","null","null","null","null","null",35,2,"Slider",0,5,0,5,5,0,0,5,"Standard","Standard",0,"2020-08-27 LAD SF",243,1,"SL,CS"
"933",112060,"CU",2020-08-27,74.1,1.2,6.51,"Clayton Kershaw",456781,477132,"field_out","hit_into_play",NA,NA,NA,NA,6,"Donovan Solano flies out to right fielder Mookie Betts.","R","R","L","SF","LAD","X","9","fly_ball",1,1,2020,-0.33,-1.31,0.63,2.42,NA,NA,NA,1,4,"Bot",212.31,117.08,NA,NA,605131,NA,"null",-0.5745356,-107.9588,1.192383,-2.503631,19.17325,-42.85615,3.04,1.46,281,87.3,36,0,NA,NA,631017,477132,605131,571970,621035,457759,608369,572041,641355,605141,1.2,"0.007","0.006","0.00","1","0","0","3",35,3,"Curveball",0,5,0,5,5,0,0,5,"Standard","Standard",0,"2020-08-27 LAD SF",243,1,"CU,SW"
"934",112063,"FF",2020-08-27,90.5,1.46,6.22,"Clayton Kershaw",474832,477132,NA,"ball",NA,NA,NA,NA,11,"null","R","L","L","SF","LAD","B","null","null",0,0,2020,-0.11,1.61,-0.85,3.33,NA,NA,NA,2,4,"Bot",NA,NA,NA,NA,605131,NA,"null",-5.543122,-131.7038,-4.723152,-0.08991691,28.18455,-12.64698,3.34,1.55,NA,NA,NA,0,NA,NA,631017,477132,605131,571970,621035,457759,608369,572041,641355,605141,1.46,"null","null","null","null","null","null","null",36,1,"4-Seam Fastball",0,5,0,5,5,0,0,5,"Infield shift","Standard",0,"2020-08-27 LAD SF",244,2,"FF,B"
"935",112075,"SL",2020-08-27,86.6,1.64,6.22,"Clayton Kershaw",474832,477132,NA,"called_strike",NA,NA,NA,NA,2,"null","R","L","L","SF","LAD","S","null","null",1,0,2020,-0.41,0.59,-0.19,3.22,NA,NA,NA,2,4,"Bot",NA,NA,NA,NA,605131,NA,"null",-3.573087,-126.2258,-2.244636,-3.73888,22.56528,-25.64541,3.22,1.51,NA,NA,NA,0,NA,NA,631017,477132,605131,571970,621035,457759,608369,572041,641355,605141,1.64,"null","null","null","null","null","null","null",36,2,"Slider",0,5,0,5,5,0,0,5,"Infield shift","Standard",0,"2020-08-27 LAD SF",244,2,"SL,CS"
"936",112081,"FF",2020-08-27,91.6,1.43,6.2,"Clayton Kershaw",474832,477132,NA,"foul",NA,NA,NA,NA,4,"null","R","L","L","SF","LAD","S","null","null",1,1,2020,-0.13,1.74,-0.65,2.46,NA,NA,NA,2,4,"Bot",NA,NA,NA,NA,605131,NA,"null",-4.96938,-133.1766,-7.285611,-0.379177,30.929,-10.04933,3.49,1.6,NA,NA,NA,0,NA,NA,631017,477132,605131,571970,621035,457759,608369,572041,641355,605141,1.43,"null","null","null","null","null","null","null",36,3,"4-Seam Fastball",0,5,0,5,5,0,0,5,"Infield shift","Standard",0,"2020-08-27 LAD SF",244,2,"FF,SW"
"937",112091,"CU",2020-08-27,74.4,1.13,6.44,"Clayton Kershaw",474832,477132,"strikeout","called_strike",NA,NA,NA,NA,4,"Brandon Belt called out on strikes.","R","L","L","SF","LAD","S","2","null",1,2,2020,-0.29,-1.32,-0.63,2.49,NA,NA,NA,2,4,"Bot",NA,NA,NA,NA,605131,NA,"null",-3.109566,-108.2446,1.451517,-1.707708,19.26142,-43.01063,3.19,1.53,NA,NA,NA,0,NA,NA,631017,477132,605131,571970,621035,457759,608369,572041,641355,605141,1.13,"null","null","0.00","1","0","0","null",36,4,"Curveball",0,5,0,5,5,0,0,5,"Infield shift","Standard",0,"2020-08-27 LAD SF",244,2,"CU,CS"
"938",112277,"FF",2020-08-27,89.8,1.59,6.18,"Clayton Kershaw",663698,477132,NA,"foul",NA,NA,NA,NA,13,"null","R","R","L","SF","LAD","S","null","null",0,0,2020,0.26,1.71,-1,1.07,NA,NA,NA,0,5,"Bot",NA,NA,NA,NA,605131,NA,"null",-6.94929,-130.2143,-10.18944,4.534148,29.00919,-10.67777,3.47,1.59,NA,NA,NA,0,NA,NA,631017,477132,605131,571970,621035,457759,608369,572041,641355,605141,1.59,"null","null","null","null","null","null","null",41,1,"4-Seam Fastball",0,5,0,5,5,0,0,5,"Infield shift","Standard",0,"2020-08-27 LAD SF",245,3,"FF,SW"
"939",112279,"CU",2020-08-27,73,1.26,6.42,"Clayton Kershaw",663698,477132,NA,"swinging_strike",NA,NA,NA,NA,14,"null","R","R","L","SF","LAD","S","null","null",0,1,2020,-0.28,-1.27,0.19,-0.57,NA,NA,NA,0,5,"Bot",NA,NA,NA,NA,605131,NA,"null",-1.672524,-106.3339,-4.507538,-1.79507,19.1167,-41.17412,3.47,1.59,NA,NA,NA,0,NA,NA,631017,477132,605131,571970,621035,457759,608369,572041,641355,605141,1.26,"null","null","null","null","null","null","null",41,2,"Curveball",0,5,0,5,5,0,0,5,"Infield shift","Standard",0,"2020-08-27 LAD SF",245,3,"CU,SW"
"940",112288,"CU",2020-08-27,73.9,1.16,6.44,"Clayton Kershaw",663698,477132,"strikeout","called_strike",NA,NA,NA,NA,6,"Joey Bart called out on strikes.","R","R","L","SF","LAD","S","2","null",0,2,2020,-0.33,-1.2,0.61,2.59,NA,NA,NA,0,5,"Bot",NA,NA,NA,NA,605131,NA,"null",-0.5299221,-107.582,1.532657,-2.498061,19.27895,-41.95961,3.57,1.61,NA,NA,NA,0,NA,NA,631017,477132,605131,571970,621035,457759,608369,572041,641355,605141,1.16,"null","null","0.00","1","0","0","null",41,3,"Curveball",0,5,0,5,5,0,0,5,"Infield shift","Standard",0,"2020-08-27 LAD SF",245,3,"CU,CS"
"941",112296,"FF",2020-08-27,90.6,1.52,6.19,"Clayton Kershaw",572073,477132,NA,"called_strike",NA,NA,NA,NA,2,"null","R","R","L","SF","LAD","S","null","null",0,0,2020,-0.11,1.49,-0.19,3.01,NA,NA,NA,1,5,"Bot",NA,NA,NA,NA,605131,NA,"null",-4.051103,-131.9261,-5.242616,-0.4777303,26.94468,-13.87861,3.36,1.5,NA,NA,NA,0,NA,NA,631017,477132,605131,571970,621035,457759,608369,572041,641355,605141,1.52,"null","null","null","null","null","null","null",42,1,"4-Seam Fastball",0,5,0,5,5,0,0,5,"Infield shift","Standard",0,"2020-08-27 LAD SF",246,4,"FF,CS"
"942",112305,"CU",2020-08-27,73.8,1.18,6.49,"Clayton Kershaw",572073,477132,NA,"ball",NA,NA,NA,NA,12,"null","R","R","L","SF","LAD","B","null","null",0,1,2020,-0.25,-1.09,0.41,4.08,NA,NA,NA,1,5,"Bot",NA,NA,NA,NA,605131,NA,"null",-1.129294,-107.4543,4.185005,-1.802562,16.53881,-41.48745,3.16,1.4,NA,NA,NA,0,NA,NA,631017,477132,605131,571970,621035,457759,608369,572041,641355,605141,1.18,"null","null","null","null","null","null","null",42,2,"Curveball",0,5,0,5,5,0,0,5,"Infield shift","Standard",0,"2020-08-27 LAD SF",246,4,"CU,B"
"943",112316,"SL",2020-08-27,86.4,1.57,6.22,"Clayton Kershaw",572073,477132,NA,"foul",NA,NA,NA,NA,13,"null","R","R","L","SF","LAD","S","null","null",1,1,2020,-0.34,0.57,-0.59,1.27,NA,NA,NA,1,5,"Bot",NA,NA,NA,NA,605131,NA,"null",-4.441804,-125.6181,-6.735247,-2.729788,25.26736,-24.96603,3.37,1.53,2,54.9,-42,0,NA,NA,631017,477132,605131,571970,621035,457759,608369,572041,641355,605141,1.57,"null","null","null","null","null","null","null",42,3,"Slider",0,5,0,5,5,0,0,5,"Infield shift","Standard",0,"2020-08-27 LAD SF",246,4,"SL,SW"
"944",112319,"CU",2020-08-27,75.6,1.12,6.38,"Clayton Kershaw",572073,477132,NA,"ball",NA,NA,NA,NA,14,"null","R","R","L","SF","LAD","B","null","null",1,2,2020,-0.32,-1.26,0.31,-0.05,NA,NA,NA,1,5,"Bot",NA,NA,NA,NA,605131,NA,"null",-1.122565,-110.0375,-3.999865,-2.386689,21.08612,-41.81946,3.14,1.48,NA,NA,NA,0,NA,NA,631017,477132,605131,571970,621035,457759,608369,572041,641355,605141,1.12,"null","null","null","null","null","null","null",42,4,"Curveball",0,5,0,5,5,0,0,5,"Infield shift","Standard",0,"2020-08-27 LAD SF",246,4,"CU,B"
"945",112330,"SL",2020-08-27,86.9,1.48,6.24,"Clayton Kershaw",572073,477132,NA,"foul",NA,NA,NA,NA,11,"null","R","R","L","SF","LAD","S","null","null",2,2,2020,-0.56,0.37,-0.9,2.67,NA,NA,NA,1,5,"Bot",NA,NA,NA,NA,605131,NA,"null",-4.568592,-126.5278,-3.156902,-5.158236,25.06822,-27.73229,3.37,1.53,NA,NA,NA,0,NA,NA,631017,477132,605131,571970,621035,457759,608369,572041,641355,605141,1.48,"null","null","null","null","null","null","null",42,5,"Slider",0,5,0,5,5,0,0,5,"Infield shift","Standard",0,"2020-08-27 LAD SF",246,4,"SL,SW"
"946",112339,"FF",2020-08-27,90.9,1.5,6.1,"Clayton Kershaw",572073,477132,"field_out","hit_into_play",NA,NA,NA,NA,5,"Joey Rickard flies out to center fielder Cody Bellinger.","R","R","L","SF","LAD","X","8","fly_ball",2,2,2020,-0.11,1.59,0.23,2.62,NA,NA,NA,1,5,"Bot",112.58,80.42,NA,NA,605131,NA,"null",-2.937714,-132.1982,-6.159252,-0.6203755,30.4953,-12.42619,3.37,1.53,285,78.6,35,0,NA,NA,631017,477132,605131,571970,621035,457759,608369,572041,641355,605141,1.5,"0.021","0.019","0.00","1","0","0","3",42,6,"4-Seam Fastball",0,5,0,5,5,0,0,5,"Infield shift","Standard",0,"2020-08-27 LAD SF",246,4,"FF,SW"
"947",112342,"SL",2020-08-27,87.6,1.66,6.22,"Clayton Kershaw",644433,477132,NA,"ball",NA,NA,NA,NA,14,"null","R","R","L","SF","LAD","B","null","null",0,0,2020,-0.56,0.62,0.32,1.21,NA,NA,NA,2,5,"Bot",NA,NA,NA,NA,605131,NA,"null",-2.070894,-127.5059,-7.272387,-5.713542,25.80609,-24.14731,3.29,1.62,NA,NA,NA,0,NA,NA,631017,477132,605131,571970,621035,457759,608369,572041,641355,605141,1.66,"null","null","null","null","null","null","null",43,1,"Slider",0,5,0,5,5,0,0,5,"Infield shift","Standard",0,"2020-08-27 LAD SF",247,5,"SL,B"
